PG.ProteinAccessions,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.OrganismId,[1] EV_071A_R1_S2-A1_1_9412.d.PG.Quantity,[2] EV_071A_R2_S2-A2_1_9413.d.PG.Quantity,[3] EV_071A_R3_S2-A3_1_9414.d.PG.Quantity,[4] EV_071A_R4_S2-A4_1_9415.d.PG.Quantity
Q99988,GDF15,Growth/differentiation factor 15,GDF15_HUMAN,9606,59.85659409,113.8084564,54.73793793,87.40341949
Q9BPW8,NIPSNAP1,Protein NipSnap homolog 1,NIPS1_HUMAN,9606,49.42689514,74.89377594,53.2452507,138.6158142
Q9BPX5,ARPC5L,Actin-related protein 2/3 complex subunit 5-like protein,ARP5L_HUMAN,9606,23.18728447,43.97674561,17.8689785,63.85500717
Q9BPX6,MICU1,"Calcium uptake protein 1, mitochondrial",MICU1_HUMAN,9606,94.95346832,142.3100739,83.07511139,154.2790375
Q9BQ16,SPOCK3,Testican-3,TICN3_HUMAN,9606,28.81781006,29.0711441,7.881968498,54.62491989
Q9BQA1,WDR77,Methylosome protein WDR77,MEP50_HUMAN,9606,28.83116531,42.77748108,17.1249218,51.69465256
Q9BQA9,CYBC1,Cytochrome b-245 chaperone 1,CYBC1_HUMAN,9606,166.3757324,316.9394226,162.1534576,409.9656677
Q9BQB6,VKORC1,Vitamin K epoxide reductase complex subunit 1,VKOR1_HUMAN,9606,139.1631775,241.51474,104.6712875,284.942688
Q9BQQ3,GORASP1,Golgi reassembly-stacking protein 1,GORS1_HUMAN,9606,19.61373901,25.25469208,5.646017551,19.32398033
Q9BQS8,FYCO1,FYVE and coiled-coil domain-containing protein 1,FYCO1_HUMAN,9606,12.94329166,29.6044426,10.51062775,25.26779366
Q9BR76,CORO1B,Coronin-1B,COR1B_HUMAN,9606,1606.403809,3070.441162,1462.716797,3362.523438
Q9BRA2,TXNDC17,Thioredoxin domain-containing protein 17,TXD17_HUMAN,9606,27.3504467,19.73349953,11.51307774,21.60385323
Q9BRG1,VPS25,Vacuolar protein-sorting-associated protein 25,VPS25_HUMAN,9606,188.6249695,235.1457214,127.8570404,229.1493073
Q9BRJ2,MRPL45,Large ribosomal subunit protein mL45,RM45_HUMAN,9606,11.56535149,30.10522461,NaN,9.087803841
Q9BRP4,PAAF1,Proteasomal ATPase-associated factor 1,PAAF1_HUMAN,9606,20.76778412,47.0608139,22.94758797,59.87321472
Q9BRP8,PYM1,Partner of Y14 and mago,PYM1_HUMAN,9606,293.2442932,404.0637817,276.8881836,376.8490295
Q9BRR6,ADPGK,ADP-dependent glucokinase,ADPGK_HUMAN,9606,25.99902153,42.020298,27.96399879,48.96792221
Q9BRX2,PELO,Protein pelota homolog,PELO_HUMAN,9606,17.76713943,20.40027618,9.7603302,18.76121521
Q9BRY0,SLC39A3,Zinc transporter ZIP3,S39A3_HUMAN,9606,94.61632538,137.088501,122.9372864,284.5470276
Q9BS26,ERP44,Endoplasmic reticulum resident protein 44,ERP44_HUMAN,9606,833.0359497,1423.189087,795.0873413,2097.492188
Q9BS92,NIPSNAP3B,Protein NipSnap homolog 3B,NPS3B_HUMAN,9606,NaN,NaN,NaN,33.15075684
Q9BSF0,C2orf88,Small membrane A-kinase anchor protein,SMAKA_HUMAN,9606,84.05865479,171.6903229,90.50559998,238.7827301
Q9BSF4,TIMM29,Mitochondrial import inner membrane translocase subunit Tim29,TIM29_HUMAN,9606,19.28730011,24.30288315,20.74460411,42.27735901
Q9BSH4,TACO1,Translational activator of cytochrome c oxidase 1,TACO1_HUMAN,9606,19.91722107,17.67518234,13.77719688,29.81156921
Q9BSH5,HDHD3,Haloacid dehalogenase-like hydrolase domain-containing protein 3,HDHD3_HUMAN,9606,57.49246979,96.47076416,63.17848206,149.8027954
Q9BSJ2,TUBGCP2,Gamma-tubulin complex component 2,GCP2_HUMAN,9606,32.87297821,47.81305313,26.86608887,63.29711151
Q9BSJ8,ESYT1,Extended synaptotagmin-1,ESYT1_HUMAN,9606,637.958252,1052.459839,487.9519043,1440.975098
Q9BSK0,MARVELD1,MARVEL domain-containing protein 1,MALD1_HUMAN,9606,42.73719025,72.98260498,27.93852425,92.26331329
Q9BSQ5,CCM2,Cerebral cavernous malformations 2 protein,CCM2_HUMAN,9606,23.48976898,27.02817917,22.08983803,41.53618622
Q9BSR8,YIPF4,Protein YIPF4,YIPF4_HUMAN,9606,44.43809509,58.50986862,26.56534195,94.21890259
Q9BT09,CNPY3,Protein canopy homolog 3,CNPY3_HUMAN,9606,1.430520415,13.91222572,10.14251041,8.346006393
Q9BT22,ALG1,Chitobiosyldiphosphodolichol beta-mannosyltransferase,ALG1_HUMAN,9606,19.99567986,30.59453583,10.25625801,33.98682404
Q9BT40,INPP5K,Inositol polyphosphate 5-phosphatase K,INP5K_HUMAN,9606,11.21096611,29.39608383,8.947764397,22.32631302
Q9BT78,COPS4,COP9 signalosome complex subunit 4,CSN4_HUMAN,9606,86.13768005,152.1651917,78.66133881,168.2341003
Q9BTE1,DCTN5,Dynactin subunit 5,DCTN5_HUMAN,9606,39.77814102,53.62319565,29.6895752,89.9706192
Q9BTU6,PI4K2A,Phosphatidylinositol 4-kinase type 2-alpha,P4K2A_HUMAN,9606,29.3702774,47.57941055,19.09816933,55.64362335
Q9BTV4,TMEM43,Transmembrane protein 43,TMM43_HUMAN,9606,134.567627,207.7880249,141.5376129,330.1862488
Q9BTW9,TBCD,Tubulin-specific chaperone D,TBCD_HUMAN,9606,14.95501328,22.01595879,5.642885208,17.90862465
Q9BTZ2,DHRS4,Dehydrogenase/reductase SDR family member 4,DHRS4_HUMAN,9606,49.23700714,67.74836731,42.03709793,109.1940765
Q9BU23,LMF2,Lipase maturation factor 2,LMF2_HUMAN,9606,32.69760132,44.96974564,27.48438835,55.32080078
Q9BU40,CHRDL1,Chordin-like protein 1,CRDL1_HUMAN,9606,106.0236969,193.6222076,71.76935577,153.9349213
Q9BUB7,TMEM70,"Transmembrane protein 70, mitochondrial",TMM70_HUMAN,9606,13.85860157,21.93668556,13.94124031,41.01047897
Q9BUF5,TUBB6,Tubulin beta-6 chain,TBB6_HUMAN,9606,96.6544342,143.2307129,65.09215546,161.5917511
Q9BUK6,MSTO1,Protein misato homolog 1,MSTO1_HUMAN,9606,22.3420105,17.47973251,4.529140472,17.033144
Q9BUL8,PDCD10,Programmed cell death protein 10,PDC10_HUMAN,9606,770.1191406,1059.052734,688.3721924,1267.34082
Q9BUN5,CCDC28B,Coiled-coil domain-containing protein 28B,CC28B_HUMAN,9606,6.366801739,22.7251358,21.76643562,31.10910416
Q9BUN8,DERL1,Derlin-1,DERL1_HUMAN,9606,100.6488571,109.9033279,81.276474,177.8775024
Q9BUP3,HTATIP2,Oxidoreductase HTATIP2,HTAI2_HUMAN,9606,19.97107697,35.07470322,17.09984779,38.78530502
Q9BUR5,APOO,MICOS complex subunit MIC26,MIC26_HUMAN,9606,38.71187973,66.23327637,46.64195633,133.3328247
Q9BV10,ALG12,"Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase",ALG12_HUMAN,9606,21.59348297,23.12015915,NaN,39.25138092
Q9BV40,VAMP8,Vesicle-associated membrane protein 8,VAMP8_HUMAN,9606,428.6862793,686.291748,476.0537415,1111.178223
Q9BV81,EMC6,ER membrane protein complex subunit 6,EMC6_HUMAN,9606,237.4047852,483.6420898,212.1129608,427.0080872
Q9BVC4,MLST8,Target of rapamycin complex subunit LST8,LST8_HUMAN,9606,NaN,5.00103569,NaN,2.24191761
Q9BVC6,TMEM109,Voltage-gated monoatomic cation channel TMEM109,TM109_HUMAN,9606,730.2785645,1303.167236,601.4866943,1859.301758
Q9BVG9,PTDSS2,Phosphatidylserine synthase 2,PTSS2_HUMAN,9606,24.79573822,51.08308029,31.96538544,71.05304718
Q9BVK6,TMED9,Transmembrane emp24 domain-containing protein 9,TMED9_HUMAN,9606,765.369812,1007.265991,702.5455322,1661.480591
Q9BVT8,TMUB1,Transmembrane and ubiquitin-like domain-containing protein 1,TMUB1_HUMAN,9606,14.1623497,24.39658165,3.23628974,22.4722271
Q9BVV7,TIMM21,Mitochondrial import inner membrane translocase subunit Tim21,TIM21_HUMAN,9606,31.1674366,32.07690811,36.66167831,54.79353333
Q9BW04,SARG,Specifically androgen-regulated gene protein,SARG_HUMAN,9606,126.7550735,189.5542297,109.472847,179.3301544
Q9BW60,ELOVL1,Very long chain fatty acid elongase 1,ELOV1_HUMAN,9606,17.23082542,19.24126625,8.816842079,25.98002434
Q9BWD1,ACAT2,"Acetyl-CoA acetyltransferase, cytosolic",THIC_HUMAN,9606,9.989723206,14.94848633,2.525285721,11.88557339
Q9BWH2,FUNDC2,FUN14 domain-containing protein 2,FUND2_HUMAN,9606,48.81406403,78.69274902,45.52226257,156.1998749
Q9BWM7,SFXN3,Sideroflexin-3,SFXN3_HUMAN,9606,329.6578064,565.6852417,367.3559265,910.9087524
Q9BWP8,COLEC11,Collectin-11,COL11_HUMAN,9606,347.9643555,554.9475708,343.67453,1041.17627
Q9BWQ6,YIPF2,Protein YIPF2,YIPF2_HUMAN,9606,21.14579964,7.817945004,17.58754921,24.80738068
Q9BWS9,CHID1,Chitinase domain-containing protein 1,CHID1_HUMAN,9606,206.0034637,354.5099182,211.3256683,272.3243713
Q9BX10,GTPBP2,GTP-binding protein 2,GTPB2_HUMAN,9606,155.491684,250.6501923,106.9636154,256.4686584
Q9BX59,TAPBPL,Tapasin-related protein,TPSNR_HUMAN,9606,50.57526398,80.60535431,32.24777603,86.60346985
Q9BX67,JAM3,Junctional adhesion molecule C,JAM3_HUMAN,9606,841.4876709,1226.786133,862.6869507,1992.304565
Q9BX68,HINT2,Adenosine 5'-monophosphoramidase HINT2,HINT2_HUMAN,9606,133.6465607,214.6502991,102.859024,280.7435303
Q9BXA5,SUCNR1,Succinate receptor 1,SUCR1_HUMAN,9606,12.80202961,26.54069901,10.02262592,55.06375122
Q9BXB4,OSBPL11,Oxysterol-binding protein-related protein 11,OSB11_HUMAN,9606,26.5755558,26.1880722,9.482507706,23.27450943
Q9BXB7,SPATA16,Spermatogenesis-associated protein 16,SPT16_HUMAN,9606,637.3967896,816.3980713,608.7955322,1250.066772
Q9BXJ1,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,C1QT1_HUMAN,9606,29.82267189,NaN,6.512081623,59.70846176
Q9BXJ4,C1QTNF3,Complement C1q tumor necrosis factor-related protein 3,C1QT3_HUMAN,9606,1418.824097,998.7838745,1193.123901,1257.652466
Q9BXJ9,NAA15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",NAA15_HUMAN,9606,20.28444099,30.49736214,39.1350708,41.723526
Q9BXK5,BCL2L13,Bcl-2-like protein 13,B2L13_HUMAN,9606,26.94002724,30.62374306,15.06183529,32.5597496
Q9BXN1,ASPN,Asporin,ASPN_HUMAN,9606,38.49240875,44.61203003,32.49472427,69.78279114
Q9BXR6,CFHR5,Complement factor H-related protein 5,FHR5_HUMAN,9606,590.6396484,952.6665039,762.7927246,841.3071289
Q9BXS5,AP1M1,AP-1 complex subunit mu-1,AP1M1_HUMAN,9606,145.1140747,240.0598755,142.0701447,347.5663452
Q9BXW7,HDHD5,Haloacid dehalogenase-like hydrolase domain-containing 5,HDHD5_HUMAN,9606,16.5496769,NaN,26.59617615,20.04908371
Q9BXX0,EMILIN2,EMILIN-2,EMIL2_HUMAN,9606,6.783692837,11.79210949,3.476114035,5.764863491
Q9BY32,ITPA,Inosine triphosphate pyrophosphatase,ITPA_HUMAN,9606,53.99916458,62.27389526,26.06840897,63.68159485
Q9BY43,CHMP4A,Charged multivesicular body protein 4a,CHM4A_HUMAN,9606,18.5255127,53.27455521,45.02589798,56.85382843
Q9BY44,EIF2A,Eukaryotic translation initiation factor 2A,EIF2A_HUMAN,9606,81.60389709,103.9847565,54.94787216,87.88774872
Q9BY76,ANGPTL4,Angiopoietin-related protein 4,ANGL4_HUMAN,9606,22.58857346,41.54916763,15.65846443,33.26517868
Q9BYC5,FUT8,"Alpha-(1,6)-fucosyltransferase",FUT8_HUMAN,9606,191.4754944,267.8930664,154.5958557,326.8621216
Q9BYC9,MRPL20,Large ribosomal subunit protein bL20m,RM20_HUMAN,9606,NaN,23.12566185,15.57050514,19.23167801
Q9BYD1,MRPL13,Large ribosomal subunit protein uL13m,RM13_HUMAN,9606,4.997282028,9.200090408,NaN,17.73836327
Q9BYD3,MRPL4,Large ribosomal subunit protein uL4m,RM04_HUMAN,9606,11.74131107,16.76789474,13.85221672,17.64523506
Q9BYD6,MRPL1,Large ribosomal subunit protein uL1m,RM01_HUMAN,9606,34.51100159,47.49510574,44.65910339,66.90457153
Q9BYM8,RBCK1,RanBP-type and C3HC4-type zinc finger-containing protein 1,HOIL1_HUMAN,9606,72.99655151,129.9022522,74.95475006,158.8694458
Q9BYV8,CEP41,Centrosomal protein of 41 kDa,CEP41_HUMAN,9606,34.09931946,61.57301331,23.66120529,37.84765625
Q9BYZ2,LDHAL6B,L-lactate dehydrogenase A-like 6B,LDH6B_HUMAN,9606,18.18954849,21.44139671,13.75618649,72.96707916
Q9BYZ8,REG4,Regenerating islet-derived protein 4,REG4_HUMAN,9606,49.79344559,100.3531418,68.1247406,71.33282471
Q9BZ67,FRMD8,FERM domain-containing protein 8,FRMD8_HUMAN,9606,14.42589283,NaN,21.98343086,38.28001785
Q9BZ72,PITPNM2,Membrane-associated phosphatidylinositol transfer protein 2,PITM2_HUMAN,9606,1388.304321,2067.176025,865.8109741,2246.567627
Q9BZE1,MRPL37,Large ribosomal subunit protein mL37,RM37_HUMAN,9606,14.6560297,22.00623322,11.92897415,26.90480423
Q9BZE9,ASPSCR1,Tether containing UBX domain for GLUT4,ASPC1_HUMAN,9606,29.22517967,70.967659,41.37229919,61.33213043
Q9BZF1,OSBPL8,Oxysterol-binding protein-related protein 8,OSBL8_HUMAN,9606,48.38219833,79.55619049,32.84709549,121.0722351
Q9BZF9,UACA,Uveal autoantigen with coiled-coil domains and ankyrin repeats,UACA_HUMAN,9606,78.39196777,129.3212738,63.2228508,137.6867371
Q9BZG1,RAB34,Ras-related protein Rab-34,RAB34_HUMAN,9606,23.02791977,44.69196701,20.93715668,46.12965012
Q9BZH6,WDR11,WD repeat-containing protein 11,WDR11_HUMAN,9606,39.57130432,68.14375305,27.97210503,63.9018364
Q9BZI7,UPF3B,Regulator of nonsense transcripts 3B,REN3B_HUMAN,9606,15.55299091,12.02710056,8.985102654,26.34062004
Q9BZK7,TBL1XR1,F-box-like/WD repeat-containing protein TBL1XR1,TBL1R_HUMAN,9606,11.33467484,35.11643219,25.81267929,34.93381882
Q9BZL4,PPP1R12C,Protein phosphatase 1 regulatory subunit 12C,PP12C_HUMAN,9606,44.71941376,56.37525558,29.69186401,52.96468735
Q9BZL6,PRKD2,Serine/threonine-protein kinase D2,KPCD2_HUMAN,9606,16.28343773,25.37771034,14.65434551,31.50027466
Q9BZQ8,NIBAN1,Protein Niban 1,NIBA1_HUMAN,9606,16.50546646,28.67576981,17.0382328,37.58995056
Q9BZV1,UBXN6,UBX domain-containing protein 6,UBXN6_HUMAN,9606,62.7457428,88.09461212,49.20343399,77.23827362
Q9BZW5,TM6SF1,Transmembrane 6 superfamily member 1,TM6S1_HUMAN,9606,19.04061508,33.73572159,13.78412151,54.37512589
Q9BZW8,CD244,Natural killer cell receptor 2B4,CD244_HUMAN,9606,NaN,12.07204914,12.30158424,26.84295464
Q9BZX2;Q9HA47,UCK2;UCK1,Uridine-cytidine kinase 2;Uridine-cytidine kinase 1,UCK2_HUMAN;UCK1_HUMAN,9606,30.09815979,NaN,33.57681274,64.61849976
Q9C037,TRIM4,E3 ubiquitin-protein ligase TRIM4,TRIM4_HUMAN,9606,147.91185,261.4285889,87.45994568,87.63713074
Q9C0C9,UBE2O,(E3-independent) E2 ubiquitin-conjugating enzyme,UBE2O_HUMAN,9606,95.33580017,164.0227509,74.03330231,196.5257568
Q9C0D9,SELENOI,Ethanolaminephosphotransferase 1,EPT1_HUMAN,9606,22.41617775,25.26626396,20.44728088,45.72400284
Q9C0E8,LNPK,Endoplasmic reticulum junction formation protein lunapark,LNP_HUMAN,9606,153.7872009,244.6000366,160.6947784,456.5976868
Q9C0F1,CEP44,Centrosomal protein of 44 kDa,CEP44_HUMAN,9606,43.43816757,88.40015411,43.23429108,76.80954742
Q9C0H2,TTYH3,Protein tweety homolog 3,TTYH3_HUMAN,9606,67.009552,119.7068787,73.85982513,146.4550018
Q9C0I1,MTMR12,Myotubularin-related protein 12,MTMRC_HUMAN,9606,36.88747787,56.77010345,19.83250046,63.11289978
Q9GZM5,YIPF3,Protein YIPF3,YIPF3_HUMAN,9606,27.82629395,39.87709427,16.18535423,60.41376495
Q9GZP0,PDGFD,Platelet-derived growth factor D,PDGFD_HUMAN,9606,72.12220001,79.91505432,50.67937088,87.49169159
Q9GZP4,PITHD1,PITH domain-containing protein 1,PITH1_HUMAN,9606,29.34704018,44.2461586,31.24945641,63.25316238
Q9GZQ3,COMMD5,COMM domain-containing protein 5,COMD5_HUMAN,9606,19.47400284,32.44348907,16.23037338,38.84682083
Q9GZS3,SKIC8,Superkiller complex protein 8,SKI8_HUMAN,9606,66.35508728,84.63567352,42.9070549,103.2144165
Q9GZT3,SLIRP,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",SLIRP_HUMAN,9606,67.67403412,130.5032196,93.55239868,170.2691803
Q9GZT8,NIF3L1,NIF3-like protein 1,NIF3L_HUMAN,9606,13.28899956,11.88582325,14.95014,33.58023453
Q9GZU7,CTDSP1,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,CTDS1_HUMAN,9606,60.90776443,87.85596466,56.76776505,120.5945206
Q9GZY6,LAT2,Linker for activation of T-cells family member 2,NTAL_HUMAN,9606,17.60575104,55.89488983,26.59669304,51.56024551
Q9GZY8,MFF,Mitochondrial fission factor,MFF_HUMAN,9606,61.04741669,93.75295258,62.2768898,135.4914856
Q9GZZ1,NAA50,N-alpha-acetyltransferase 50,NAA50_HUMAN,9606,154.3072205,266.7297974,117.0002823,237.9824066
Q9GZZ9,UBA5,Ubiquitin-like modifier-activating enzyme 5,UBA5_HUMAN,9606,9.149635315,13.02561569,6.30249548,9.355400085
Q9H019,MTFR1L,Mitochondrial fission regulator 1-like,MFR1L_HUMAN,9606,29.7317028,38.18247604,21.8596611,36.01535797
Q9H061,TMEM126A,Transmembrane protein 126A,T126A_HUMAN,9606,135.776947,217.4296417,99.86806488,279.707489
Q9H074,PAIP1,Polyadenylate-binding protein-interacting protein 1,PAIP1_HUMAN,9606,101.2764435,191.9305115,63.67443085,196.5843201
Q9H082,RAB33B,Ras-related protein Rab-33B,RB33B_HUMAN,9606,52.60321426,80.27482605,33.87742996,110.8619995
Q9H098,FAM107B,Protein FAM107B,F107B_HUMAN,9606,9.277153015,23.51541138,4.364547253,9.053143501
Q9H0A8,COMMD4,COMM domain-containing protein 4,COMD4_HUMAN,9606,15.81670475,31.89855385,17.69053459,30.41960526
Q9H0E2,TOLLIP,Toll-interacting protein,TOLIP_HUMAN,9606,99.76112366,159.4346466,77.07415771,179.3282623
Q9H0N0,RAB6C,Ras-related protein Rab-6C,RAB6C_HUMAN,9606,315.5960388,501.1134338,294.4361267,984.0731812
Q9H0P0,NT5C3A,Cytosolic 5'-nucleotidase 3A,5NT3A_HUMAN,9606,41.29293823,60.88476563,25.80431938,78.39778137
Q9H0R3,TMEM222,Transmembrane protein 222,TM222_HUMAN,9606,26.63747215,31.49601555,17.13454437,42.32128143
Q9H0R4,HDHD2,Haloacid dehalogenase-like hydrolase domain-containing protein 2,HDHD2_HUMAN,9606,33.23680115,83.05706024,39.53269577,91.5092926
Q9H0U3,MAGT1,Magnesium transporter protein 1,MAGT1_HUMAN,9606,268.0415649,430.4723816,251.3692627,655.3139038
Q9H0U4,RAB1B,Ras-related protein Rab-1B,RAB1B_HUMAN,9606,4486.323242,5549.034668,3858.998779,8077.110352
Q9H0V9,LMAN2L,VIP36-like protein,LMA2L_HUMAN,9606,30.20577049,31.13143158,23.90764236,50.87244797
Q9H0W9,C11orf54,Ester hydrolase C11orf54,CK054_HUMAN,9606,17.0711937,32.68178177,21.27832222,50.04229736
Q9H0X4,FAM234A,Protein FAM234A,F234A_HUMAN,9606,105.8454895,196.4994507,89.3717041,255.1625366
Q9H0Z9,RBM38,RNA-binding protein 38,RBM38_HUMAN,9606,87.60229492,121.4982224,61.56106567,86.32689667
Q9H1B5,XYLT2,Xylosyltransferase 2,XYLT2_HUMAN,9606,23.11218452,36.22996521,17.35040855,60.98447418
Q9H1E5,TMX4,Thioredoxin-related transmembrane protein 4,TMX4_HUMAN,9606,96.26148224,190.4658661,94.13803101,249.1025696
Q9H1I8,ASCC2,Activating signal cointegrator 1 complex subunit 2,ASCC2_HUMAN,9606,15.18568325,19.87179756,13.25593567,36.10217285
Q9H1Y0,ATG5,Autophagy protein 5,ATG5_HUMAN,9606,13.05462551,30.91890907,15.7841568,36.67104721
Q9H223,EHD4,EH domain-containing protein 4,EHD4_HUMAN,9606,68.8666687,134.4253235,50.17491531,132.9441833
Q9H244,P2RY12,P2Y purinoceptor 12,P2Y12_HUMAN,9606,52.54755783,84.35969543,24.5984211,126.674614
Q9H267,VPS33B,Vacuolar protein sorting-associated protein 33B,VP33B_HUMAN,9606,98.19661713,174.8449249,73.52076721,201.9493713
Q9H269,VPS16,Vacuolar protein sorting-associated protein 16 homolog,VPS16_HUMAN,9606,38.35871124,70.87958527,32.48041534,71.29420471
Q9H270,VPS11,Vacuolar protein sorting-associated protein 11 homolog,VPS11_HUMAN,9606,46.09986877,75.1577301,35.55884552,70.47142792
Q9H299,SH3BGRL3,SH3 domain-binding glutamic acid-rich-like protein 3,SH3L3_HUMAN,9606,NaN,11.39238071,NaN,41.28384018
Q9H2D6,TRIOBP,TRIO and F-actin-binding protein,TARA_HUMAN,9606,37.99235535,75.29055023,11.90151501,84.00725555
Q9H2E6,SEMA6A,Semaphorin-6A,SEM6A_HUMAN,9606,136.4385529,202.1342926,102.1566925,55.0967598
Q9H2G2,SLK,STE20-like serine/threonine-protein kinase,SLK_HUMAN,9606,74.51842499,117.6854095,43.4424324,106.9454803
Q9H2K0,MTIF3,"Translation initiation factor IF-3, mitochondrial",IF3M_HUMAN,9606,17.82525253,26.45770645,19.83081436,35.34000397
Q9H2K8,TAOK3,Serine/threonine-protein kinase TAO3,TAOK3_HUMAN,9606,114.459938,187.9602966,108.1192093,175.1135101
Q9H2M9,RAB3GAP2,Rab3 GTPase-activating protein non-catalytic subunit,RBGPR_HUMAN,9606,67.69254303,94.21144104,57.76733017,114.6851273
Q9H2U2,PPA2,"Inorganic pyrophosphatase 2, mitochondrial",IPYR2_HUMAN,9606,166.2128906,323.8036499,112.8371658,276.3864746
Q9H2W6,MRPL46,Large ribosomal subunit protein mL46,RM46_HUMAN,9606,20.24545097,17.25905037,15.25784874,37.78026581
Q9H2X0,CHRD,Chordin,CHRD_HUMAN,9606,22.08505821,30.66576385,16.34905434,20.69246101
Q9H300,PARL,"Presenilin-associated rhomboid-like protein, mitochondrial",PARL_HUMAN,9606,NaN,17.69695091,NaN,55.45665741
Q9H330,TMEM245,Transmembrane protein 245,TM245_HUMAN,9606,28.80036545,54.08715439,22.13523102,56.92082596
Q9H3G5,CPVL,Probable serine carboxypeptidase CPVL,CPVL_HUMAN,9606,43.3428421,69.8743515,43.14097214,83.94722748
Q9H3H5,DPAGT1,UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase,GPT_HUMAN,9606,2.830316544,3.001568794,1.679749489,5.630786896
Q9H3K2,GHITM,Growth hormone-inducible transmembrane protein,GHITM_HUMAN,9606,42.00469208,84.61688232,39.26000595,125.4788208
Q9H3K6,BOLA2,BolA-like protein 2,BOLA2_HUMAN,9606,40.41150284,61.72941589,22.58170891,66.58985901
Q9H3N1,TMX1,Thioredoxin-related transmembrane protein 1,TMX1_HUMAN,9606,513.4533081,810.6836548,526.6818237,1234.867554
Q9H3P7,ACBD3,Golgi resident protein GCP60,GCP60_HUMAN,9606,24.94885635,45.57161713,22.45491982,47.91738892
Q9H3S7,PTPN23,Tyrosine-protein phosphatase non-receptor type 23,PTN23_HUMAN,9606,18.78688049,41.49833679,7.189530849,34.75839233
Q9H3U1,UNC45A,Protein unc-45 homolog A,UN45A_HUMAN,9606,116.0067215,204.0179749,77.97898865,199.5645599
Q9H3U5,MFSD1,Major facilitator superfamily domain-containing protein 1,MFSD1_HUMAN,9606,93.33321381,223.7848511,79.90812683,351.3696289
Q9H3U7,SMOC2,SPARC-related modular calcium-binding protein 2,SMOC2_HUMAN,9606,17.37537575,31.04227448,14.99418736,14.61752033
Q9H3Z4,DNAJC5,DnaJ homolog subfamily C member 5,DNJC5_HUMAN,9606,30.72953987,40.76743317,38.46672058,75.03804779
Q9H425,C1orf198,Uncharacterized protein C1orf198,CA198_HUMAN,9606,202.8980255,316.6766052,173.403183,340.7079468
Q9H444,CHMP4B,Charged multivesicular body protein 4b,CHM4B_HUMAN,9606,56.51862335,104.4953232,65.92308044,137.3298035
Q9H479,FN3K,Fructosamine-3-kinase,FN3K_HUMAN,9606,86.58994293,150.9773102,56.86595535,128.4839935
Q9H488,POFUT1,GDP-fucose protein O-fucosyltransferase 1,OFUT1_HUMAN,9606,2.485207558,15.73809338,8.164152145,16.42337227
Q9H4A3,WNK1,Serine/threonine-protein kinase WNK1,WNK1_HUMAN,9606,27.68078613,37.01856995,14.53969574,38.4548378
Q9H4A6,GOLPH3,Golgi phosphoprotein 3,GOLP3_HUMAN,9606,30.6339283,46.88980103,12.0938139,35.6522522
Q9H4B6,SAV1,Protein salvador homolog 1,SAV1_HUMAN,9606,24.55521965,42.11050034,16.31606102,38.62321091
Q9H4B7,TUBB1,Tubulin beta-1 chain,TBB1_HUMAN,9606,17064.45898,26103.79492,10546.83691,30195.16602
Q9H4F8,SMOC1,SPARC-related modular calcium-binding protein 1,SMOC1_HUMAN,9606,22.66496086,23.97518158,22.59067726,27.44282913
Q9H4G4,GLIPR2,Golgi-associated plant pathogenesis-related protein 1,GAPR1_HUMAN,9606,9.831846237,14.90653896,6.262777328,13.80820942
Q9H4I9,SMDT1,"Essential MCU regulator, mitochondrial",EMRE_HUMAN,9606,11.17342567,36.62073517,24.36322021,42.54959869
Q9H4M9,EHD1,EH domain-containing protein 1,EHD1_HUMAN,9606,263.8251648,447.6794434,219.1314545,487.410614
Q9H4X1,RGCC,Regulator of cell cycle RGCC,RGCC_HUMAN,9606,119.9673767,222.7666626,105.0803375,233.994278
Q9H553,ALG2,"Alpha-1,3/1,6-mannosyltransferase ALG2",ALG2_HUMAN,9606,28.90863609,51.32159042,23.50030708,64.86185455
Q9H5N1,RABEP2,Rab GTPase-binding effector protein 2,RABE2_HUMAN,9606,9.265902519,9.110396385,7.442850113,28.27227783
